level_1,level_2,level_3,level_4,level_5,radius_mm
non_deformable,record_mid_bottle_8,sample_0037,,,39.0
non_deformable,record_mid_bottle_8,sample_0038,,,45.8
non_deformable,record_mid_bottle_8,sample_0039,,,45.8
non_deformable,record_mid_bottle_8,sample_0040,,,46.2
non_deformable,record_mid_bottle_8,sample_0041,,,39.8
non_deformable,record_mid_bottle_8,sample_0042,,,39.8
non_deformable,record_mid_bottle_8,sample_0043,,,46.5
non_deformable,record_mid_bottle_9,sample_0000,,,35.2
non_deformable,record_mid_bottle_9,sample_0001,,,35.4
non_deformable,record_mid_bottle_9,sample_0002,,,36.0
non_deformable,record_mid_bottle_9,sample_0003,,,38.7
non_deformable,record_mid_bottle_9,sample_0004,,,35.0
non_deformable,record_mid_bottle_9,sample_0005,,,35.4
non_deformable,record_mid_bottle_9,sample_0006,,,34.9
non_deformable,record_mid_bottle_9,sample_0007,,,35.9
non_deformable,record_mid_bottle_9,sample_0008,,,34.6
non_deformable,record_mid_bottle_9,sample_0009,,,34.6
non_deformable,record_mid_bottle_9,sample_0010,,,34.3
non_deformable,record_mid_bottle_9,sample_0011,,,36.5
non_deformable,record_mid_bottle_9,sample_0012,,,35.4
non_deformable,record_mid_bottle_9,sample_0013,,,34.4
non_deformable,record_mid_bottle_9,sample_0014,,,35.2
non_deformable,record_mid_bottle_9,sample_0015,,,32.3
non_deformable,record_mid_bottle_9,sample_0016,,,36.7
non_deformable,record_mid_bottle_9,sample_0017,,,30.9
non_deformable,record_mid_bottle_9,sample_0018,,,34.9
non_deformable,record_mid_bottle_9,sample_0019,,,33.8
non_deformable,record_mid_bottle_9,sample_0020,,,35.5
non_deformable,record_mid_bottle_9,sample_0021,,,36.8
non_deformable,record_mid_bottle_9,sample_0022,,,35.1
non_deformable,record_mid_bottle_9,sample_0023,,,34.8
non_deformable,record_mid_bottle_9,sample_0024,,,35.8
non_deformable,record_mid_bottle_9,sample_0025,,,37.3
non_deformable,record_mid_bottle_9,sample_0026,,,35.8
non_deformable,record_mid_bottle_9,sample_0027,,,39.0
non_deformable,record_mid_bottle_9,sample_0028,,,41.8
non_deformable,record_mid_bottle_9,sample_0029,,,36.5
non_deformable,record_mid_bottle_9,sample_0030,,,37.0
non_deformable,record_mid_bottle_9,sample_0031,,,35.0
non_deformable,record_mid_bottle_9,sample_0032,,,33.8
non_deformable,record_mid_bottle_9,sample_0033,,,35.3
non_deformable,record_mid_bottle_9,sample_0034,,,32.8
non_deformable,record_mid_bottle_9,sample_0035,,,25.6
non_deformable,record_mid_bottle_9,sample_0036,,,32.7
non_deformable,record_mid_bottle_9,sample_0037,,,31.1
non_deformable,record_mid_bottle_9,sample_0038,,,29.3
non_deformable,record_mid_bottle_9,sample_0039,,,30.7
non_deformable,record_mid_bottle_9,sample_0040,,,28.5
non_deformable,record_small_bottle_1,sample_0000,,,72.1
non_deformable,record_small_bottle_1,sample_0001,,,72.1
non_deformable,record_small_bottle_1,sample_0002,,,72.1
non_deformable,record_small_bottle_1,sample_0003,,,72.1
non_deformable,record_small_bottle_1,sample_0004,,,72.1
non_deformable,record_small_bottle_1,sample_0005,,,72.1
non_deformable,record_small_bottle_1,sample_0006,,,72.1
non_deformable,record_small_bottle_1,sample_0007,,,69.9
non_deformable,record_small_bottle_1,sample_0008,,,69.9
non_deformable,record_small_bottle_1,sample_0009,,,69.9
non_deformable,record_small_bottle_1,sample_0010,,,69.9
non_deformable,record_small_bottle_1,sample_0011,,,71.1
non_deformable,record_small_bottle_1,sample_0012,,,72.1
non_deformable,record_small_bottle_1,sample_0013,,,72.1
non_deformable,record_small_bottle_1,sample_0014,,,71.1
non_deformable,record_small_bottle_1,sample_0015,,,69.9
non_deformable,record_small_bottle_1,sample_0016,,,69.9
non_deformable,record_small_bottle_1,sample_0017,,,72.1
non_deformable,record_small_bottle_1,sample_0018,,,72.1
non_deformable,record_small_bottle_1,sample_0019,,,72.1
non_deformable,record_small_bottle_1,sample_0020,,,70.1
non_deformable,record_small_bottle_1,sample_0021,,,72.1
non_deformable,record_small_bottle_1,sample_0022,,,67.6
non_deformable,record_small_bottle_1,sample_0023,,,67.6
non_deformable,record_small_bottle_1,sample_0024,,,71.1
non_deformable,record_small_bottle_1,sample_0025,,,71.1
non_deformable,record_small_bottle_10,sample_0000,,,29.4
non_deformable,record_small_bottle_10,sample_0001,,,29.3
non_deformable,record_small_bottle_10,sample_0002,,,28.9
non_deformable,record_small_bottle_10,sample_0003,,,30.4
non_deformable,record_small_bottle_10,sample_0004,,,22.9
non_deformable,record_small_bottle_10,sample_0005,,,29.2
non_deformable,record_small_bottle_10,sample_0006,,,27.9
non_deformable,record_small_bottle_10,sample_0007,,,28.5
non_deformable,record_small_bottle_10,sample_0008,,,28.3
non_deformable,record_small_bottle_10,sample_0009,,,30.3
non_deformable,record_small_bottle_10,sample_0010,,,28.6
non_deformable,record_small_bottle_10,sample_0011,,,20.2
non_deformable,record_small_bottle_10,sample_0012,,,29.8
non_deformable,record_small_bottle_10,sample_0013,,,20.4
non_deformable,record_small_bottle_10,sample_0014,,,19.7
non_deformable,record_small_bottle_10,sample_0015,,,30.5
non_deformable,record_small_bottle_10,sample_0016,,,18.5
non_deformable,record_small_bottle_10,sample_0017,,,19.0
non_deformable,record_small_bottle_10,sample_0018,,,20.9
non_deformable,record_small_bottle_10,sample_0019,,,19.9
non_deformable,record_small_bottle_10,sample_0020,,,19.4
non_deformable,record_small_bottle_10,sample_0021,,,19.3
non_deformable,record_small_bottle_10,sample_0022,,,29.5
non_deformable,record_small_bottle_10,sample_0023,,,29.5
non_deformable,record_small_bottle_10,sample_0024,,,19.3
non_deformable,record_small_bottle_10,sample_0025,,,18.5
non_deformable,record_small_bottle_10,sample_0026,,,19.6
non_deformable,record_small_bottle_10,sample_0027,,,18.8
non_deformable,record_small_bottle_10,sample_0028,,,32.1
non_deformable,record_small_bottle_10,sample_0029,,,33.6
non_deformable,record_small_bottle_10,sample_0030,,,32.6
non_deformable,record_small_bottle_10,sample_0031,,,32.4
non_deformable,record_small_bottle_10,sample_0032,,,32.6
non_deformable,record_small_bottle_10,sample_0033,,,31.5
non_deformable,record_small_bottle_10,sample_0034,,,31.8
non_deformable,record_small_bottle_10,sample_0035,,,21.8
non_deformable,record_small_bottle_10,sample_0036,,,20.0
non_deformable,record_small_bottle_10,sample_0037,,,22.2
non_deformable,record_small_bottle_11,sample_0000,,,20.6
non_deformable,record_small_bottle_11,sample_0001,,,28.9
non_deformable,record_small_bottle_11,sample_0002,,,19.6
non_deformable,record_small_bottle_11,sample_0003,,,21.0
non_deformable,record_small_bottle_11,sample_0004,,,21.0
non_deformable,record_small_bottle_11,sample_0005,,,19.7
non_deformable,record_small_bottle_11,sample_0006,,,29.4
non_deformable,record_small_bottle_11,sample_0007,,,29.4
non_deformable,record_small_bottle_11,sample_0008,,,29.4
non_deformable,record_small_bottle_11,sample_0009,,,21.3
non_deformable,record_small_bottle_11,sample_0010,,,21.3
non_deformable,record_small_bottle_11,sample_0011,,,25.6
non_deformable,record_small_bottle_11,sample_0012,,,31.3
non_deformable,record_small_bottle_11,sample_0013,,,19.2
non_deformable,record_small_bottle_11,sample_0014,,,20.5
non_deformable,record_small_bottle_11,sample_0015,,,28.8
non_deformable,record_small_bottle_11,sample_0016,,,19.2
non_deformable,record_small_bottle_11,sample_0017,,,22.2
non_deformable,record_small_bottle_11,sample_0018,,,21.5
non_deformable,record_small_bottle_11,sample_0019,,,30.9
non_deformable,record_small_bottle_11,sample_0020,,,27.3
non_deformable,record_small_bottle_11,sample_0021,,,27.3
non_deformable,record_small_bottle_11,sample_0022,,,28.1
non_deformable,record_small_bottle_11,sample_0023,,,25.8
non_deformable,record_small_bottle_11,sample_0024,,,29.0
non_deformable,record_small_bottle_11,sample_0025,,,24.4
non_deformable,record_small_bottle_11,sample_0026,,,24.1
non_deformable,record_small_bottle_11,sample_0027,,,29.1
non_deformable,record_small_bottle_11,sample_0028,,,28.1
non_deformable,record_small_bottle_11,sample_0029,,,25.0
non_deformable,record_small_bottle_11,sample_0030,,,33.1
non_deformable,record_small_bottle_11,sample_0031,,,21.0
non_deformable,record_small_bottle_11,sample_0032,,,21.9
non_deformable,record_small_bottle_11,sample_0033,,,29.7
non_deformable,record_small_bottle_11,sample_0034,,,30.4
non_deformable,record_small_bottle_11,sample_0035,,,21.1
non_deformable,record_small_bottle_11,sample_0036,,,20.6
non_deformable,record_small_bottle_11,sample_0037,,,24.3
non_deformable,record_small_bottle_11,sample_0038,,,20.5
non_deformable,record_small_bottle_12,sample_0000,,,34.7
non_deformable,record_small_bottle_12,sample_0001,,,30.3
non_deformable,record_small_bottle_12,sample_0002,,,30.1
non_deformable,record_small_bottle_12,sample_0003,,,31.4
non_deformable,record_small_bottle_12,sample_0004,,,31.3
non_deformable,record_small_bottle_12,sample_0005,,,30.9
non_deformable,record_small_bottle_12,sample_0006,,,30.4
non_deformable,record_small_bottle_12,sample_0007,,,30.6
non_deformable,record_small_bottle_12,sample_0008,,,29.3
non_deformable,record_small_bottle_12,sample_0009,,,30.4
non_deformable,record_small_bottle_12,sample_0010,,,32.8
non_deformable,record_small_bottle_12,sample_0011,,,30.3
non_deformable,record_small_bottle_12,sample_0012,,,34.1
non_deformable,record_small_bottle_12,sample_0013,,,32.4
non_deformable,record_small_bottle_12,sample_0014,,,30.9
non_deformable,record_small_bottle_12,sample_0015,,,30.2
non_deformable,record_small_bottle_12,sample_0016,,,30.1
non_deformable,record_small_bottle_12,sample_0017,,,29.7
non_deformable,record_small_bottle_12,sample_0018,,,30.8
non_deformable,record_small_bottle_12,sample_0019,,,31.1
non_deformable,record_small_bottle_12,sample_0020,,,32.9
non_deformable,record_small_bottle_12,sample_0021,,,31.7
non_deformable,record_small_bottle_13,sample_0000,,,32.6
non_deformable,record_small_bottle_13,sample_0001,,,30.7
non_deformable,record_small_bottle_13,sample_0002,,,31.8
non_deformable,record_small_bottle_13,sample_0003,,,29.5
non_deformable,record_small_bottle_13,sample_0004,,,30.1
non_deformable,record_small_bottle_13,sample_0005,,,30.0
non_deformable,record_small_bottle_13,sample_0006,,,29.0
non_deformable,record_small_bottle_13,sample_0007,,,31.0
non_deformable,record_small_bottle_13,sample_0008,,,30.1
non_deformable,record_small_bottle_13,sample_0009,,,30.7
non_deformable,record_small_bottle_13,sample_0010,,,29.6
non_deformable,record_small_bottle_13,sample_0011,,,29.6
non_deformable,record_small_bottle_13,sample_0012,,,29.8
non_deformable,record_small_bottle_13,sample_0013,,,29.0
non_deformable,record_small_bottle_13,sample_0014,,,29.1
non_deformable,record_small_bottle_13,sample_0015,,,29.3
non_deformable,record_small_bottle_13,sample_0016,,,31.5
non_deformable,record_small_bottle_13,sample_0017,,,31.2
non_deformable,record_small_bottle_13,sample_0018,,,29.4
non_deformable,record_small_bottle_13,sample_0019,,,29.7
non_deformable,record_small_bottle_13,sample_0020,,,29.7
non_deformable,record_small_bottle_13,sample_0021,,,29.7
non_deformable,record_small_bottle_13,sample_0022,,,31.2
non_deformable,record_small_bottle_13,sample_0023,,,32.7
non_deformable,record_small_bottle_13,sample_0024,,,29.7
non_deformable,record_small_bottle_13,sample_0025,,,32.6
non_deformable,record_small_bottle_13,sample_0026,,,30.0
non_deformable,record_small_bottle_13,sample_0027,,,30.1
non_deformable,record_small_bottle_13,sample_0028,,,32.0
non_deformable,record_small_bottle_13,sample_0029,,,28.6
non_deformable,record_small_bottle_13,sample_0030,,,28.7
non_deformable,record_small_bottle_13,sample_0031,,,32.0
non_deformable,record_small_bottle_13,sample_0032,,,29.1
non_deformable,record_small_bottle_13,sample_0033,,,34.4
non_deformable,record_small_bottle_13,sample_0034,,,26.4
non_deformable,record_small_bottle_13,sample_0035,,,30.7
non_deformable,record_small_bottle_13,sample_0036,,,29.2
non_deformable,record_small_bottle_14,sample_0000,,,33.5
non_deformable,record_small_bottle_14,sample_0001,,,33.5
non_deformable,record_small_bottle_14,sample_0002,,,33.5
non_deformable,record_small_bottle_14,sample_0003,,,33.5
non_deformable,record_small_bottle_14,sample_0004,,,33.5
non_deformable,record_small_bottle_14,sample_0005,,,33.5
non_deformable,record_small_bottle_14,sample_0006,,,33.8
non_deformable,record_small_bottle_14,sample_0007,,,33.8
non_deformable,record_small_bottle_14,sample_0008,,,32.8
non_deformable,record_small_bottle_14,sample_0009,,,32.8
non_deformable,record_small_bottle_14,sample_0010,,,33.8
non_deformable,record_small_bottle_14,sample_0011,,,33.8
non_deformable,record_small_bottle_14,sample_0012,,,33.2
non_deformable,record_small_bottle_14,sample_0013,,,33.2
non_deformable,record_small_bottle_14,sample_0014,,,33.2
non_deformable,record_small_bottle_14,sample_0015,,,33.2
non_deformable,record_small_bottle_14,sample_0016,,,33.0
non_deformable,record_small_bottle_14,sample_0017,,,33.2
non_deformable,record_small_bottle_14,sample_0018,,,33.4
non_deformable,record_small_bottle_14,sample_0019,,,33.4
non_deformable,record_small_bottle_14,sample_0020,,,33.3
non_deformable,record_small_bottle_14,sample_0021,,,33.2
non_deformable,record_small_bottle_14,sample_0022,,,33.0
non_deformable,record_small_bottle_14,sample_0023,,,33.2
non_deformable,record_small_bottle_14,sample_0024,,,32.3
non_deformable,record_small_bottle_14,sample_0025,,,31.9
non_deformable,record_small_bottle_14,sample_0026,,,31.9
non_deformable,record_small_bottle_14,sample_0027,,,32.7
non_deformable,record_small_bottle_14,sample_0028,,,32.3
non_deformable,record_small_bottle_14,sample_0029,,,33.9
non_deformable,record_small_bottle_14,sample_0030,,,33.9
non_deformable,record_small_bottle_14,sample_0031,,,33.9
non_deformable,record_small_bottle_14,sample_0032,,,32.3
non_deformable,record_small_bottle_14,sample_0033,,,32.3
non_deformable,record_small_bottle_15,sample_0000,,,31.4
non_deformable,record_small_bottle_15,sample_0001,,,32.3
non_deformable,record_small_bottle_15,sample_0002,,,32.5
non_deformable,record_small_bottle_15,sample_0003,,,32.3
non_deformable,record_small_bottle_15,sample_0004,,,33.2
non_deformable,record_small_bottle_15,sample_0005,,,31.7
non_deformable,record_small_bottle_15,sample_0006,,,31.7
non_deformable,record_small_bottle_15,sample_0007,,,32.4
non_deformable,record_small_bottle_15,sample_0008,,,32.7
non_deformable,record_small_bottle_15,sample_0009,,,32.6
non_deformable,record_small_bottle_15,sample_0010,,,32.6
non_deformable,record_small_bottle_15,sample_0011,,,32.7
non_deformable,record_small_bottle_15,sample_0012,,,32.8
non_deformable,record_small_bottle_15,sample_0013,,,32.8
non_deformable,record_small_bottle_15,sample_0014,,,31.6
non_deformable,record_small_bottle_15,sample_0015,,,32.0
non_deformable,record_small_bottle_15,sample_0016,,,32.2
non_deformable,record_small_bottle_15,sample_0017,,,32.1
non_deformable,record_small_bottle_15,sample_0018,,,31.7
non_deformable,record_small_bottle_15,sample_0019,,,31.6
non_deformable,record_small_bottle_15,sample_0020,,,32.8
non_deformable,record_small_bottle_15,sample_0021,,,31.2
non_deformable,record_small_bottle_15,sample_0022,,,31.1
non_deformable,record_small_bottle_15,sample_0023,,,31.9
non_deformable,record_small_bottle_15,sample_0024,,,32.5
non_deformable,record_small_bottle_15,sample_0025,,,32.0
non_deformable,record_small_bottle_15,sample_0026,,,31.0
non_deformable,record_small_bottle_15,sample_0027,,,30.8
non_deformable,record_small_bottle_15,sample_0028,,,31.4
non_deformable,record_small_bottle_15,sample_0029,,,31.5
non_deformable,record_small_bottle_15,sample_0030,,,31.6
non_deformable,record_small_bottle_15,sample_0031,,,31.3
non_deformable,record_small_bottle_15,sample_0032,,,31.2
non_deformable,record_small_bottle_15,sample_0033,,,32.0
non_deformable,record_small_bottle_15,sample_0034,,,31.9
non_deformable,record_small_bottle_15,sample_0035,,,32.0
non_deformable,record_small_bottle_15,sample_0036,,,31.5
non_deformable,record_small_bottle_15,sample_0037,,,31.6
non_deformable,record_small_bottle_15,sample_0038,,,30.9
non_deformable,record_small_bottle_15,sample_0039,,,32.1
non_deformable,record_small_bottle_15,sample_0040,,,31.6
non_deformable,record_small_bottle_15,sample_0041,,,31.5
non_deformable,record_small_bottle_15,sample_0042,,,31.0
non_deformable,record_small_bottle_16,sample_0000,,,31.4
non_deformable,record_small_bottle_16,sample_0001,,,29.4
non_deformable,record_small_bottle_16,sample_0002,,,33.5
non_deformable,record_small_bottle_16,sample_0003,,,30.7
non_deformable,record_small_bottle_16,sample_0004,,,30.7
non_deformable,record_small_bottle_16,sample_0005,,,30.6
non_deformable,record_small_bottle_16,sample_0006,,,32.0
non_deformable,record_small_bottle_16,sample_0007,,,30.7
non_deformable,record_small_bottle_16,sample_0008,,,31.0
non_deformable,record_small_bottle_16,sample_0009,,,29.7
non_deformable,record_small_bottle_16,sample_0010,,,30.6
non_deformable,record_small_bottle_16,sample_0011,,,30.7
non_deformable,record_small_bottle_16,sample_0012,,,31.6
non_deformable,record_small_bottle_16,sample_0013,,,32.1
non_deformable,record_small_bottle_16,sample_0014,,,32.1
non_deformable,record_small_bottle_16,sample_0015,,,32.3
non_deformable,record_small_bottle_16,sample_0016,,,33.0
non_deformable,record_small_bottle_16,sample_0017,,,30.5
non_deformable,record_small_bottle_16,sample_0018,,,31.9
non_deformable,record_small_bottle_16,sample_0019,,,30.9
non_deformable,record_small_bottle_16,sample_0020,,,31.1
non_deformable,record_small_bottle_16,sample_0021,,,31.1
non_deformable,record_small_bottle_16,sample_0022,,,30.5
non_deformable,record_small_bottle_16,sample_0023,,,30.5
non_deformable,record_small_bottle_16,sample_0024,,,30.0
non_deformable,record_small_bottle_16,sample_0025,,,29.5
non_deformable,record_small_bottle_16,sample_0026,,,29.7
non_deformable,record_small_bottle_16,sample_0027,,,28.8
non_deformable,record_small_bottle_16,sample_0028,,,29.3
non_deformable,record_small_bottle_16,sample_0029,,,29.3
non_deformable,record_small_bottle_16,sample_0030,,,29.1
non_deformable,record_small_bottle_16,sample_0031,,,29.3
